product_id,category,total_orders,total_revenue,active_months,seasonality_score,peak_to_mean,peak_month,peak_quarter,peak_quarter_share,confidence_level
afc6bc70dc56fcf15c7f9f1e4bc67dda,housewares,1,149.0,1,3.3166247903554,12.0,12,4,1.0,low
afc8e0c5cfa24cfebf4b8a829745c052,telephony,1,12.9,1,3.3166247903554,12.0,9,3,1.0,low
afc9c24c2970ecab57c83652161bc5b1,sports_leisure,1,22.9,1,3.3166247903554,12.0,9,3,1.0,low
afce90df29b9a0c1bfe5e1033f1197b1,telephony,1,19.99,1,3.3166247903554,12.0,10,4,1.0,low
afd433e52d4e615fc6dbb0b098167e4b,toys,2,1049.8,1,3.3166247903554,12.0,11,4,1.0,low
7189fb70393a0b87189f93f19655f8db,toys,2,99.8,1,3.3166247903554,12.0,12,4,1.0,low
d3e112316bd3ae29280cec26bd3059fd,baby,1,79.8,1,3.3166247903554,12.0,8,3,1.0,low
d3e2c403fa58493ea2d48ec1fd356ca5,fashion_bags_accessories,1,24.4,1,3.3166247903554,12.0,8,3,1.0,low
d3eacacc44cc941912e3e97ed52037c6,auto,1,399.99,1,3.3166247903554,12.0,11,4,1.0,low
d3fa833c2316e10ef73de032c989e814,toys,1,59.99,1,3.3166247903554,12.0,9,3,1.0,low
d3fe643e9d50205d020e32aaf5eea00d,food_drink,1,64.6,1,3.3166247903554,12.0,8,3,1.0,low
d3ffe9c4be46e47d76545011a7b37a05,furniture_decor,1,12.99,1,3.3166247903554,12.0,7,3,1.0,low
d40788ec5b01ba52711983b9c54b36e6,fashion_male_clothing,1,139.9,1,3.3166247903554,12.0,10,4,1.0,low
d408eeb36f808d5f6924ec41bdc914be,bed_bath_table,1,94.35,1,3.3166247903554,12.0,7,3,1.0,low
7368c0d612a177b6cb085f56b823dc08,small_appliances,1,69.0,1,3.3166247903554,12.0,4,2,1.0,low
d418ddef3e7017381084956220b00b9d,home_appliances,2,22.8,1,3.3166247903554,12.0,8,3,1.0,low
afd48a6768e0b8b490d48c5eda08767e,sports_leisure,1,59.9,1,3.3166247903554,12.0,4,2,1.0,low
718fd998840023f0abc77f4ea97e6018,furniture_decor,1,99.8,1,3.3166247903554,12.0,8,3,1.0,low
719209778e234849fba1ae72146ec2f3,stationery,1,69.0,1,3.3166247903554,12.0,5,2,1.0,low
7192b9106c527efa0a6201bfe26ad753,baby,1,97.99,1,3.3166247903554,12.0,5,2,1.0,low
7192c6fea73bae6687d1b584a551376f,watches_gifts,1,121.0,1,3.3166247903554,12.0,12,4,1.0,low
7194ad9c6144dbbc1f3d4c389222035a,health_beauty,1,75.0,1,3.3166247903554,12.0,11,4,1.0,low
719ab2468451d8cd11c7af7d921b436c,baby,1,15.0,1,3.3166247903554,12.0,9,3,1.0,low
71f5cad782714ec5d61a1bfa34543403,consoles_games,1,99.0,1,3.3166247903554,12.0,6,2,1.0,low
71fddf41cc1719c5550ebc5d0ab86357,costruction_tools_garden,1,10.91,1,3.3166247903554,12.0,4,2,1.0,low
71ff103df4589cc0b353dfb0f6777037,fashion_bags_accessories,1,119.9,1,3.3166247903554,12.0,7,3,1.0,low
72051794ce762053e191b35035073fd6,furniture_decor,1,115.96,1,3.3166247903554,12.0,6,2,1.0,low
b02d334af22793873b82e5f53d119df8,baby,1,69.9,1,3.3166247903554,12.0,7,3,1.0,low
721b56b7d205d6750e97716593bcb370,health_beauty,1,589.9,1,3.3166247903554,12.0,1,1,1.0,low
71a62950e363cbba0816448a733a58e0,baby,1,119.9,1,3.3166247903554,12.0,7,3,1.0,low
71a8be2937fd926b330febe100effd02,auto,1,56.0,1,3.3166247903554,12.0,11,4,1.0,low
71a8ee0a8b3fe29f6d89c75e6c1d2dba,telephony,1,21.99,1,3.3166247903554,12.0,11,4,1.0,low
71acaef19d5812b0a4d90b82a7b52ff8,garden_tools,1,399.9,1,3.3166247903554,12.0,10,4,1.0,low
71b9332f591fc9453e40c97586968ef4,stationery,2,387.87,1,3.3166247903554,12.0,12,4,1.0,low
71bd788b998b8394fa883c302c04b08c,furniture_decor,1,49.9,1,3.3166247903554,12.0,11,4,1.0,low
71bdf1a4d18c3cd68f108547f0b4cd1c,furniture_decor,1,59.0,1,3.3166247903554,12.0,8,3,1.0,low
b00cef861f6f633cc9eded86aedd8f3a,bed_bath_table,1,79.9,1,3.3166247903554,12.0,2,1,1.0,low
b01cedfa96d891427058852f0625e9ee,unknown,1,259.99,1,3.3166247903554,12.0,3,1,1.0,low
b02a3f9824b29932f36a74d811f1b14c,unknown,1,99.99,1,3.3166247903554,12.0,3,1,1.0,low
72076d150be0b5c03bbff0c07cedeec2,perfumery,1,329.5,1,3.3166247903554,12.0,6,2,1.0,low
74fd207bb446a56583153f85de68b73c,bed_bath_table,1,120.0,1,3.3166247903554,12.0,11,4,1.0,low
7506f10f7460992e59f979011541e00e,bed_bath_table,1,429.9,1,3.3166247903554,12.0,8,3,1.0,low
750d224957fab8388b6b2c7432c00e35,pet_shop,1,26.9,1,3.3166247903554,12.0,5,2,1.0,low
750dcfda0a9788bba89c94bb82a322db,housewares,1,24.98,1,3.3166247903554,12.0,10,4,1.0,low
bb185a3def84599e9c16a8f88bb9379a,furniture_decor,1,9.9,1,3.3166247903554,12.0,10,4,1.0,low
bb191b58fe5bc5a220db96fd387655c2,cool_stuff,1,189.9,1,3.3166247903554,12.0,11,4,1.0,low
bb1abbbcf2a84fa906cf9ba0e3b00cb3,fashion_shoes,1,69.9,1,3.3166247903554,12.0,8,3,1.0,low
bb1ee1154c7f9b5329328e3fab9e6bb2,stationery,1,239.36,1,3.3166247903554,12.0,10,4,1.0,low
bb31a27a0b24236c8ce7e0c6264c51ec,telephony,1,19.99,1,3.3166247903554,12.0,2,1,1.0,low
